page	title	examples	accepted	rejected	sha256
gram/morphol/prilag/prodaffi8.htm	Räsänen M.Versuch eines etymologischen Wörterbuchs der T ükksprachen. Helsinki, 1969, р. 348.	0	0	0	d2bd6e03cf8aa86ab93b8b3faacc7961f24e3be3242d4c56386ba4a4af1aa205
gram/morphol/prilag/slojaffi.htm	СЛОЖНЫЕ АФФИКСЫ	164	125	39	4322025bae77f25d49345e3b70feb70de8badcdbaa73300d574fb18d5a4d23ad
gram/morphol/prilag/slojaffi1.htm	Егоров В. Г. Этимологический словарь чувашского языка. Чебоксары, 1964.	0	0	0	3363e9b6702cc350b11199f9240bfac31f926d7b1bf302afbf497549dacff76b
gram/morphol/prilag/slojaffi2.htm	Räsänen M.Versuch eines etymologischen Wörterbuchs der Tükksprachen. Helsinki, 1969, р. 205, 476.	0	0	0	bde5054daa4b1e54a77b1ab357fd3f846a9afb324235454a28202eeb8f7baf5f
gram/morphol/prilag/slojaffi3.htm	См. Радлов В. В. Опыт словаря тюркских наречий. СПб., 1911, т. 4, с. 286–288.	0	0	0	ca64cac0f834e93dbabf0d0b4f55a14720b5d22de4903c59a36a34cdad257d88
gram/morphol/prilag/slojprilag.htm	ПАРНЫЕ ПРИЛАГАТЕЛЬНЫЕ	0	0	0	595432228673941526803d51d77481f5e36edc50557581717fc6b4f3e636684f
gram/morphol/prilag/slovoobr.htm	АФФИКСАЦИЯ	0	0	0	de9ffc7afe490d8204ff9c1407e1c01fa2ef7b3862d43d459c0e2c054e047e32
gram/morphol/prilag/sostavprilag.htm	СОСТАВНЫЕ ПРИЛАГАТЕЛЬНЫЕ	305	300	5	346db66af3a8783a2d6e2d6d9c27cf2858f9cb21778455656948a5ef6cfe3d73
gram/morphol/prilag/stepenisrav.htm	СТЕПЕНИ СРАВНЕНИЯ	111	103	8	b4522c73d8e9c24b935d9c50f8346c7deb04fb933e49f009e100034a665c6e89
gram/morphol/prilag/stepenisrav1.htm	Н. К. Дмитриев правильно отмечает, что афф. -раҡ может усиливать основное понятие и ослаблять его, как в туркменском и других тюркских языках. См.: Дмитриев Н. К. Грамматика башкирского языка. М.; Л., 1948, с. 87.	1	0	1	5bae599f4c6206dff1b2738dc59d0ecaf899bd31ec8f89e3f22321a3c866b0dd
gram/morphol/prilag/stepenisrav2.htm	Исхаков Ф. Г. Имя прилагательное. – ИСГТЯ, ч. 2, с. 163.	0	0	0	a95349d2a5ba81c961fb0f82b17d408801e0054f11cb340ffaec266eccbf6eda
gram/morphol/prilag/zaimaffi.htm	ЗАИМСТВОВАННЫЕ АФФИКСЫ	63	51	12	cf42b5e9939caa08cef843011f717e00b393271933e3d986978eb90387696fed
gram/morphol/prilag/zaimaffi1.htm	Дмитриев Н. К. Грамматика башкирского языка. М.; Л., 1948, с. 79–81.	0	0	0	86a1cb5f380afa88eb594ae4f2877a969f948588b3e0db56b1c4c0a7b95a93a6
gram/morphol/prilag/zaimaffi2.htm	Киекбаев Ж. Ғ. Башҡорт теленең фонетикаһы. Өфө, 1958, с. 108.	0	0	0	6fd06832eca4f7d0d40cc4e0b2cb38a401d2ffdc4beafc132c3dea17bf269149
gram/morphol/prilag/zaimaffi3.htm	См.: Ковалев А. А., Шарбатов Г. Ш. Учебник арабского языка. М., 1960, с. 92.	0	0	0	4c0ec956db81bfb2fa55ddfd2226f04031bb2066df7b2ba4ded5fd95070b4578
gram/morphol/souzy/obchchar.htm	ОБЩАЯ ХАРАКТЕРИСТИКА	15	15	0	20c45af48ca4de3332776f384a83c37eeebc3278b2e4c9426a098fb4e1279343
gram/morphol/souzy/podchsouz.htm	ПОДЧИНИТЕЛЬНЫЕ СОЮЗЫ	167	167	0	cfc9ccbeb97c039657aa7d8799619e8b2186e72e89b1c4e66a6c4c13333a440a
gram/morphol/souzy/protivsouz.htm	ПРОТИВИТЕЛЬНЫЕ СОЮЗЫ	185	184	1	df34045720a475d3df7ec37f4f6e2c0f014b61fb6aa5b353fa3e4f2de5b6e4a8
gram/morphol/souzy/razdopred.htm	РАЗДЕЛИТЕЛЬНО-ОПРЕДЕЛИТЕЛЬНЫЕ СОЮЗЫ	64	64	0	7dcf3606394d4912b1358213bbd3ae28c1a1d26d5465b72116b6b5496074327a
gram/morphol/souzy/razdperech.htm	РАЗДЕЛИТЕЛЬНО-ПЕРЕЧИСЛИТЕЛЬНЫЕ СОЮЗЫ	128	128	0	3d051cdabfe74c40ae54630aae14e42c42b0604b5aa5d9c34b73d968f865b2d4
gram/morphol/souzy/soedsouz.htm	СОЕДИНИТЕЛЬНЫЕ СОЮЗЫ	119	118	1	f02756603c4e2b5c25d85eafc995c1a3de071b405f1665683737e3224d32879d
gram/morphol/suchestv/aff-lyk1.htm	Дмитриев Н. К. Грамматика башкирского языка. М.; Л., 1948, с. 67.	0	0	0	f94b365553417ec26e4c9e4376d6f5d8ecc1b0d0c33f4aa2d55fb0a6c8c55a98
gram/morphol/suchestv/aff-lyk2.htm	Дмитриев Н.К. Грамматика башкирского языка. М.;Л., 1948, с. 66–67.	0	0	0	98e15100e9b72c444e26f97d6fc978788d559c820cc1d36ab9cfe30a2f40edeb
gram/morphol/suchestv/aff-lyk3.htm	Севортян Э. В. К соотношению грамматики и лексики в тюркских языках. – Вопросы теории и истории языка. М., 1952, с. 311.	0	0	0	a5e1457c5868f307933e06abd0d36496ea61daa3ef679e45c196edbf74a0f77f
gram/morphol/suchestv/aff-ma1.htm	Räsänen M. Versush eins etymologischen Wärterbuchs der Türksprachen. Helsinki, 1969, S. 297; Егоров В. Г. Этимологический словарь чувашского языка. Чебоксары, 1964, с. 264-265.	0	0	0	d9957061437e3c22ff57f94ed8d6eeab59dbf98a237241baaec943db53cf1163
gram/morphol/suchestv/aff-sy1.htm	См.: Киекбаев Ж. Ғ. Башҡорт теле. Педагогия училищеләре өсөн дәреслек. Өфө, 1976, б. 246–247.	0	0	0	70e85c60b1c82f41338bdd3d0748a152e2d5a10264886954de861824a0d90928
gram/morphol/suchestv/aff-sy2.htm	См. также: Севортян Э. В. Этимологический словарь тюркских языков. М., 1974, с. 545.	0	0	0	efdd0c69988a8ea7cf378521b125feda8ba3464fc14c7fac639a1a291604b063
gram/morphol/suchestv/affik.htm	Аффиксация	606	551	55	df1f8a93e30c91d4be9ae69843f95780f6149db933a05c4f3a71831facc87dd8
gram/morphol/suchestv/grammkatsych/chislo.htm	КАТЕГОРИЯ ЧИСЛА	345	332	13	b57c3d8122dae338d9465dd270fda86c3d041ff1f5b321143df4c573317160c9
gram/morphol/suchestv/grammkatsych/chislo1.htm	Аффиксы мн. числа сохранились лишь в отдельных названиях населенных пунктов, которые имеют этнонимическое происхождение и сейчас воспринимаются в значении ед. числа как цельные названия, а не расчлененные множества: Оҙоннар (населенный пункт в Архангельском р-не БАССР), Бишәүҙәр (населенный пункт в Салаватском р-не), Күлләр (населенный пункт в Кармаскалинском р-не) и др.	0	0	0	5d3c16f70f4a50098297abfe446ac5af569c2ce7ad4d6f2e6714838c0f86c63c
gram/morphol/suchestv/grammkatsych/chislo2.htm	В башкирском языке сохранилось несколько архаичных слов преимущественно заимствованных в форме мн. числа, например: халайыҡ 'народ', фоҡара 'бедняк' (из арабского языка), у(ғ)лан 'сын', яран 'приближенный' (из персидского языка). Такие слова воспринимаются в значении ед. числа и соответственно могут принимать аффикс мн. числа: халайыҡтар 'народы', фоҡаралар 'бедняки', ярандар уст. 'сподвижники', уландарым 'дети мои'.	8	8	0	05d353d285ad637d38f994041d83aadf685fc6f41fe9cd094145c68940d2f593
gram/morphol/suchestv/grammkatsych/chislo3.htm	Иногда оно называется разделительным множеством. См.: Кононов А. Н. Грамматика современного турецкого литературного языка. М.; Л., 1956, с. 67.	0	0	0	762e106d2cbd61d15949827986ea4dda2e98fb5138c5c2a515d2f9acd345c675
gram/morphol/suchestv/grammkatsych/chislo4.htm	Аффикс мн. числа при вопросительных местоимениях и наречиях времени выражают предположительность, приблизительность: ҡасандары 'примерно когда', ҡайҙарҙа 'где-то, в каких-то краях', иртәгәләре 'во сколько-то завтра', бөгөндәре 'во-сколько-то сегодня'.	4	4	0	8e4e4c19f804a03998ad00bdc4bc1d6b8715a9c97bf163bac3af846add8d9a24
gram/morphol/suchestv/grammkatsych/chislo5.htm	Киекбаев Ж. Ғ. Хәҙерге башҡорт теле. Өфө, 1966, с. 63.	0	0	0	52053b22d8bdaa93bef7a2852ed942465493c5fce1278ff481b026e7a8418c5e
gram/morphol/suchestv/grammkatsych/datpadez.htm	ДАТЕЛЬНЫЙ ПАДЕЖ	356	355	1	63d403bcad269209bb2fdc3cec922ee1e7de333dae68efba2dd4eebd4e6a2d29
gram/morphol/suchestv/grammkatsych/datpadez1.htm	При управлении прилагательными дательный падеж теряет свое падежное значение и в составе словосочетания выступает в функции определения и сказуемого.	0	0	0	54a4a82b6769b9dd9a9ec4e5905fda36f85b99cb7a01b8eb7a65ee0dfe4855ac
gram/morphol/suchestv/grammkatsych/datpadez2.htm	Иванов С. Н. Курс турецкой грамматики. Л., 1975, ч. 1, с. 81.	0	0	0	d0952573045a7532b42e4366d8a235da2524750582486450bada42eb241b6a11
gram/morphol/suchestv/grammkatsych/ishpadez.htm	ИСХОДНЫЙ ПАДЕЖ	314	310	4	28fd1629631d6f44a96d9c23566c2e3054a520be23aab5af4d0be6239b87004e
gram/morphol/suchestv/grammkatsych/katopred.htm	КАТЕГОРИЯ ОПРЕДЕЛЕННОСТИ/НЕОПРЕДЕЛЕННОСТИ:	248	243	5	4f6f93b510f7c9d155b6616a1cfbfd9f14b07867e2c8a8a18aa4865af5f090b4
gram/morphol/suchestv/grammkatsych/katopred1.htm	В тюркологии еще не выработано единого понимания сущности и форм проявления категории определенности/неопределенности. Отдельные авторы и сейчас не выделяют ее в самостоятельный раздел грамматики, хотя Н. К. Дмитриев еще в 40-е годы рассматривал эту категорию как самостоятельную (см., например, его «Синтаксис балкарского языка» в кн.: Дмитриев Н. К. Строй тюркских языков. М., 1962, с. 362–365). Дж. Г. Киекбаев применил теорию определенности/неопределенности в диахронном аспекте исследования морфологии и на ее основе объяснил происхождение некоторых форм имени и глагола в башкирском языке, а также в ряде урало-алтайских языков (см.: Киекбаев Д ж. Г. Введение в урало-алтайское языкознание. Уфа, 1972; Он же. О происхождении некоторых падежных форм в урало-алтайских языках в свете теории определенности-неопределенности. – В кн: Вопросы методики и методологии лингвистических исследований. Уфа, 1966; и др.).	0	0	0	1fc58f4c3cfe31f243b311ae93543ffbb48964ffc2f95fdaa7f3100d8f266469
gram/morphol/suchestv/grammkatsych/katopred2.htm	Сочетаясь со словами, обозначающими меру, бер выступает только в своем числовом значении «один», а неопределенность выражается его синонимом берәй, который, однако, здесь одновременно обозначает и неуточненное количество. Ср. бер бот ашлыҡ 'один пуд зерна' – берәй бот ашлыҡ 'около пуда зерна', бер сынаяҡ сәй 'одна чашка чая' – берәй сынаяҡ сәй 'одна или несколько чашек чая' и т. п.	6	6	0	b82b3801001b8998f4a7b006210698b052ffea795e279823d0375fa3d808e286
gram/morphol/suchestv/grammkatsych/katopred3.htm	Дмитриев Н. К. Строй турецкого языка. М.; Л., 1939, с. 44–45.	0	0	0	341d92d797134a2262488c8bd00349408aba6e0774fd6e7f983ddc9475cb132b
gram/morphol/suchestv/grammkatsych/katopred4.htm	Иванов С. Н. Курс турецкой грамматики. Л., 1975, ч. 1, с. 44–49.	0	0	0	eafd7e7e9cb6e29de0f7ba77a52e618fc3d75f4d6f2ea5f7ecac55d471620d5c
gram/morphol/suchestv/grammkatsych/katprinad.htm	КАТЕГОРИЯ ПРИНАДЛЕЖНОСТИ	224	190	34	afccd86329f325fb7188d938ebc2f04358d26fa0210d19c92007e336f66ff4a9
gram/morphol/suchestv/grammkatsych/katprinad1.htm	Дмитриев Н. К. Грамматика башкирского языка. М.; Л., 1948, с. 54.	0	0	0	4dee28de72034caaf68f29427fe6082a58afd5334d6e8411e1734b75736fe6ab
gram/morphol/suchestv/grammkatsych/katprinad2.htm	Севортян Э. В. Категория принадлежности. – ИСГТЯ, т. 2, с. 43.	0	0	0	2d4c76b013a67cf9cb491c0ed62db9b6eeea30ae65d1f5b3f98277044b738781
gram/morphol/suchestv/grammkatsych/katprinad3.htm	Н. К. Дмитриев к категории принадлежности относил также афф. -лы (см.: Дмитриев Н. К. Категория принадлежности. – ИСГТЯ, т. 2, с. 24). Такую точку зрения нельзя считать правомерной потому, что существительные с данным аффиксом безотносительны к лицу, и выступают только в форме ед. числа. Этот показатель следует отнести к словообразовательным формантам существительного и прилагательного, выражающим наличие, а не принадлежность.	0	0	0	1fee0c0f2098ed0e0efc11a1c64ae623ebaf5c5c90fa62add518be9fc3ca241a
gram/morphol/suchestv/grammkatsych/katprinad4.htm	В словах с конечной гласной 1-е лицо мн. числа категории принадлежности совпадает с формой 1-го лица мн. числа сказуемости, но отличается по месту ударения. Аффикс принадлежности всегда составляет ударный слог, аффикс сказуемости безударен. Ср.: балабыҙ 'наш ребенок', но балабыҙ 'мы – дети', кешебеҙ 'наш человек', кешебеҙ 'мы – люди' и т. п.	2	2	0	9d617f3697732408ec54bf80912237869ee1272ac8979213f0fb36dc5beecefa
gram/morphol/suchestv/grammkatsych/katprinad5.htm	Дмитриев Н. К. Грамматика башкирского языка. М.; Л., 1948, с. 58.	0	0	0	8ca2c31d0220174a1c9e7d153337870a721196c1ae4c4b1ac75464e3f42fa5c2
gram/morphol/suchestv/grammkatsych/katprinad6.htm	Дмитриев Н.К. Грамматика башкирского языка. М.; Л., 1948, с. 55.	0	0	0	4dcc87f1186946f0e056a62e35f335e756ea978256f68fa4ab0bcc5420dafd3d
gram/morphol/suchestv/grammkatsych/katskaz.htm	КАТЕГОРИЯ СКАЗУЕМОСТИ	194	175	19	8d2da882d4e1f657a51827103c3601a4e60e7160f7d3cc3671b248d02fe575ca
gram/morphol/suchestv/grammkatsych/katskaz1.htm	В тюркологии принято возводить аффиксы сказуемости к личным местоимениям. См.: Дмитриев Н. К. К истории аффиксов сказуемости. – ИСГТЯ, ч. 2, с. 5.	0	0	0	fc2576814388bfbccc956463623d0dc05e7ea003ca2cf95a2e62ffbc7c5b3c3e
gram/morphol/suchestv/grammkatsych/katskaz2.htm	Киекбаев Ж. Ғ. Хәҙерге башҡорт теле, с. 66.	0	0	0	fc886e50e95e5836b7e00bf02d2b35512515da38ddb8619a40d3e9987d2d30d7
gram/morphol/suchestv/grammkatsych/katskaz3.htm	Примечание ред. Категория сказуемости обнаруживает полный изоморфизм с категорией времени, наклонения, лица и числа глагола, поскольку позиция сказуемого закреплена за глаголом как за частью речи. Соответственно она представлена не только морфологическим (с помощью аффиксов сказуемости) и синтаксическим (с помощью связки ине в форме прошедшего времени) индикативом, но и аналитическим сослагательным, желательным наклонением и под.: Үҙең килһәң, яҡшы булыр ине 'Было бы хорошо, если бы пришел ты сам'; Кәрим инженер булыр ине, дипломы юҡ 'Карим стал бы инженером, (но) у него нет диплома'; (һин) артист булһаң ине, ҡыҙыҡ булыр ине 'Было бы интересно, если бы (ты) стал артистом'; Ҡыш йылы булһын ине 'Была бы зима теплой' и т. п. Да и в индикативе категория сказуемости представлена рядом аналитических форм: Быйыл һин депутат буласаҡһың (булырһың) 'В этом году депутатом станешь ты'; Лекциялар элегерәк ҡыҙыҡ була торғайны 'Лекции раньше были интересными' и т. п.	18	18	0	87f21981949d877cc6c79df43a6b419230574a564d7d3f410921d98ad57a1c88
gram/morphol/suchestv/grammkatsych/mestpadez.htm	МЕСТНЫЙ ПАДЕЖ	139	139	0	18d7985aba1c393e321b3e32ad92048ff0550537f3a19d9225ee20ca89276682
gram/morphol/suchestv/grammkatsych/osnpadez.htm	ОСНОВНОЙ ПАДЕЖ	440	438	2	02ef364a002d0d7dfb4334b28b80e4543b4d4c226e903ec9b055f03b01f5128d
gram/morphol/suchestv/grammkatsych/osnpadez1.htm	См. также: Иванов С. Н. Курс турецкой грамматики. Л., 1975, ч. 1, с. 19–21.	0	0	0	c37b3329a0c766dfa5a1e0a5c757ef8d4a686c5d2f39188884771ae838d4bf9e
gram/morphol/suchestv/grammkatsych/osnpadez2.htm	Послелог шикелле выражает также модальное значение сомнения, предположения: теге килгән атайым шикелле 'тот, идущий, кажется, мой отец'.	4	4	0	bd8b59e7493ec15cacb8af1e02467402e58903c1aed8d37795ad527ea2b5f615
gram/morphol/suchestv/grammkatsych/osnpadez3.htm	Послелоги арҡаһында (от арҡа 'спина'), тураһында (от тура 'напротив'), тарафынан (от тараф 'сторона') Н. К. Дмитриев рассматривает как переходный тип между служебными именами и послелогами (Грамматика башкирского языка. М.; Л., 1948, с. 233).	6	6	0	f9339be2bc47e5395ef16dd4beeda0ff51fd073d963218f79d483d8026a0a5ed
gram/morphol/suchestv/grammkatsych/padezkat.htm	КАТЕГОРИЯ ПАДЕЖА	72	56	16	695a2d966883c54395c5a5023edad73cd3c53684851e41d17fc735562339d12c
gram/morphol/suchestv/grammkatsych/padezkat1.htm	В учебнике для башкирских педучилищ выделено два винительных падежа – определенный и неопределенный (см.: Башҡорт теле. Педучилищеләр өсөн дәреслек. Өфө, 1968, с. 166). Р. Ф. Зарипов в своей кандидатской диссертации доводит число падежей до 19, причисляя к данной категории ряд словообразовательных аффиксов (Зарипов Р. Ф. Категория падежа в башкирском языке. Автореф. дис... канд. филол. наук. Уфа, 1971, с. 12).	0	0	0	3427070691f93c76ded920aae596f5f599eac1cf4aedd416ff592125188bfbe7
gram/morphol/suchestv/grammkatsych/rodpadez.htm	РОДИТЕЛЬНЫЙ ПАДЕЖ	128	123	5	7165a17ed254ba43f2c2aca21ed48b14b23f502539f313204c71c7f7710ab464
gram/morphol/suchestv/grammkatsych/vinpadez.htm	ВИНИТЕЛЬНЫЙ ПАДЕЖ	72	70	2	d01c327846dd0d09822989d7925511cf9a10a83368f861163278899c5f3670fd
gram/morphol/suchestv/grammkatsych/vinpadez1.htm	В значении неопределенного времени в сказках употребляется конструкция «исх. падеж + бер 'один' + вин. падеж: көндәрҙән бер көндө 'в один из дней', төндәрҙән бер төндө 'в одну из ночей'.	5	5	0	f36d73b6ee3af7ef80f757fa41d47ea87769e980a283fa53a03521acaeb60a26
gram/morphol/suchestv/obchar.htm	ОБЩАЯ ХАРАКТЕРИСТИКА	47	43	4	ca18221472417600da00e2c0e0555e8e133025162f8c743494ea922edfcbdee5
gram/morphol/suchestv/parsych.htm	ИМЕНА СУЩЕСТВИТЕЛЬНЫЕ, ОБРАЗОВАННЫЕ ПУТЕМ СЛОЖЕНИЯ	301	284	17	2e559f2e76d471504ccd883e7bb4018f6003b9b58b08520b3f6e915330c10079
gram/morphol/suchestv/slovoobred.htm	СЛОВООБРАЗОВАНИЕ СУЩЕСТВИТЕЛЬНЫХ	17	17	0	27c6a84a865a0f6acbc65f90e64ca973f6de90958186ee43ea191e1782f91d8b
gram/morphol/suchestv/subst.htm	СУБСТАНТИВАЦИЯ	103	102	1	8050bdf10707867bcec514659af23aeafeb8eaa77a98d1c3317fdd9c5d23b3a3
gram/morphol/vvodzam.htm	ВВОДНЫЕ ЗАМЕЧАНИЯ	249	208	41	176b4b3c9f247a451cc58b08d6c5ff400d79e0686220a8d7307f2939a605c09f
gram/morphol/vvodzam1.htm	Части речи объединяют слова с самой различной морфологической структурой, которые одинаково пользуются формообразованием и синтаксическими функциями, характерными для данной части речи (например, существительные, глаголы, наречия и др.).	0	0	0	a083e01ce8836e147a26589b4012075a59572c5d3fbe19290f375adbf791594d
gram/morphol/vvodzam10.htm	Значительная часть вопросительных местоимений по сути бытует на правах наречий (ср. ҡасан килә? 'когда прибудет?').	2	2	0	6938b849e2441da717ca53fff26f4c781b301befc823f14492a25c40014047f7
gram/morphol/vvodzam11.htm	См.: Юлдашев А. А. К характеристике служебных имен в башкирском языке. – Вопросы башкирского языкознания. Уфа, 1972, с. 39–51; Он же. Принципы составления тюркско-русских словарей. М., 1972, с. 304–325.	0	0	0	81eb2b44205633ddb814f4e5332ab8f0f3b441287f7e3d33efb7fd6c7c35ea32
gram/morphol/vvodzam2.htm	Юлдашев А. А. Лексикализация тюркских грамматических форм. – ВЯ, 1977, № 1.	0	0	0	7656947f977c5dfd57e9e398d1a6f6b603b70bcefb7adb0e6c89b0e035f729f2
gram/morphol/vvodzam3.htm	Например, словообразовательная форма на -лыҡ/-лек в причастиях на -ыр/-ер приобрела по сути особое значение причастия: барырлыҡ 'способный ходить', танырлыҡ 'представляющий возможность узнать'. Далеко за пределы собственно словообразования выходит значение отыменных форм на -лы, -һеҙ, именно поэтому нередко трактуемых как особые формы падежей.	5	5	0	fcf78f1ddcfcdd9bbffa0efcaaf23874560a99d630dc8f1fa2a61f905464c3a6
gram/morphol/vvodzam4.htm	Чем меньше абстрагирована категория, которую представляет данный аффикс, тем ближе к лексической основе расположен ее показатель. Таковы, например, категория числа имени, категория глагольного отрицания, бытующие в морфемике на правах словообразовательной формы.	0	0	0	79d106940d92820f8396553ff1dee0f69d9077a2066ad10f6d3c5442aceabd67
gram/morphol/vvodzam5.htm	Правда, и в словообразовательных формах диахронически выделяются типовые словообразовательные значения вроде 'занимающийся тем, что обозначено производящей основой' (умартасы 'пчеловод', балыҡсы 'рыбак'), на базе которого создается индивидуальное лексическое значение вновь образуемого слова. Но оно не может быть соотнесено только с аффиксом или производящей основой в отдельности, поскольку возникает как значение всей формы в зависимости от характера лексического значения производящей основы. Поэтому один и тот же деривационный аффикс при производящих основах данного семантического разряда приобретает одно такое типовое словообразовательное значение, при других производящих основах – другое.	2	2	0	b2fde2c3d5fb9b812f946246760f9dd1676cad7c3021f5cd2d4a13c4d2cda8b3
gram/morphol/vvodzam6.htm	Эти аффиксы выделяются на том основании, что образуют глаголы непосредственно от именных основ: ср. ярлыҡ-лан- 'обеднеть', урын-лаш- 'устраиваться' (нет глаголов, ярлы-ла-, урын-ла-).	4	3	1	f52653c2f787f533bd850217553a3b460c8175bc30936ff37396d32e3d47d97e
gram/morphol/vvodzam7.htm	Часть сложных аффиксов сходного рода возникла в результате потери продуктивности деривационного аффикса, предполагавшего производящую основу определенной структуры: ср. ары-м-тал (кеше) 'легко утомляющийся (человек)', йөрө-м-тәл (ат) 'ходкий (конь)', өшө-м-тәл (кеше) 'мерзлячка', где производящей основой служила рудиментарная форма имени действия на -ым/-ем, аффикс которого слился со словообразующим аффиксом –тал/-тәл по мере потери его продуктивности.	6	3	3	4ee117350867bd0ee11d1089509bcb132542b0734492d17b10d1fe4d497ef583
gram/morphol/vvodzam8.htm	Юлдашев А. А. Соотношение деепричастных и личных форм глагола в тюркских языках. М., 1977, с. 86–133; Ахтямов М. Х. Образование лексико-грамматических омонимов (омоформ) в башкирском языке. – В кн.: Башкирская лексика. Уфа, 1966, с. 24; Джурабаев М. А. Аффиксальная омонимия в узбекском языке. Автореф. дис... канд. филол. наук. Ташкент, 1975.	0	0	0	1c17b09db356cb72c65a8e4d023b39d589b749767e9389bb20122228f00af5d5
gram/morphol/vvodzam9.htm	Более подробно о природе аналитических форм см.: Юлдашев А. А. Аналитические формы глагола в тюркских языках. М., 1965; Оралбаева Н. Аналитические формы глагола в современном казахском языке. Автореф. дис... д-ра филол. наук. Алма-Ата, 1971.	0	0	0	b5365697b1556aeb5226389335c661218b9d81fed36ad3f60703c0fd7f1a21b1
gram/syntax/predlojenie/dopolnenie.htm	ДОПОЛНЕНИЕ	243	237	6	6004478a9bffdd080431553e81ba88a97c867e5a48b6dd73fa97f29d386cf5e5
gram/syntax/predlojenie/glavchlpred.htm	ГЛАВНЫЕ ЧЛЕНЫ ПРЕДЛОЖЕНИЯ	8	8	0	28d2103c11b18aa34ea19be8379840780ef0be5cdca3949ae77a4a3a85985fdb
gram/syntax/predlojenie/obchchar.htm	ПРЕДЛОЖЕНИЕ	0	0	0	f8caf34b4051131f55943c23c0b481eb9cf48ed5aba8eb12a57e6fbf384942ba
gram/syntax/predlojenie/obobslodnorobchl.htm	ОБОБЩАЮЩИЕ СЛОВА ПРИ ОДНОРОДНЫХ ЧЛЕНАХ	74	74	0	5b2a4c0fb5228857fbeebca169fee45b82fd8461434f44c1d07b97b4a9a16eb3
gram/syntax/predlojenie/obosobvtorchlpred.htm	ОБОСОБЛЕННЫЕ ВТОРОСТЕПЕННЫЕ ЧЛЕНЫ ПРЕДЛОЖЕНИЯ	184	183	1	bea8417dee27bf16ad75b00a1855945d12ea66c9a4169a429cfa1eb4520bc012
gram/syntax/predlojenie/obosobvtorchlpred1.htm	См.: Ширалиев М. Ш. Проблема сложноподчиненного предложения. – Вопросы грамматики тюркских языков. Алма-Ата, 1858, с. 81.	0	0	0	d1e245d9147061d892f42385336f9da99859176d535a24cd5d99d92f14ba6fee
gram/syntax/predlojenie/obosobvtorchlpred2.htm	Әхмәр Ҡ. Башҡорт телендә ябай һөйләм синтаксисе. Өфө, 1958, с. 169; Закиев М. 3. Синтаксический строй татарского языка. Казань, 1963, с. 156 и др.	0	0	0	2205a6684b0d7546b0f15f7d49dc096428e211bda20991200f341ff9393de974
gram/syntax/predlojenie/obrachenie.htm	ОБРАЩЕНИЕ	25	25	0	9110c2929f4c9321c74793eba212a4a6d3a6b86c1968a9e03acf609907ad7716
gram/syntax/predlojenie/obstoyat.htm	ОБСТОЯТЕЛЬСТВО	0	0	0	62455fb055656e2a838857b23ad3e285add5407ea2255768567b1f7fadb56d30
gram/syntax/predlojenie/obstoyatmesta.htm	Обстоятельство места	67	65	2	ed8299ea458c8d475195bc3b06b5c0c290533cb20d1ced026c06a867f8b7517e
gram/syntax/predlojenie/obstoyatobrdei.htm	Обстоятельство образа действия	140	140	0	696f9bbae15d77bac8c93376cccbdadfac2a30573ecabaee5158fbd3c3d52a47
gram/syntax/predlojenie/obstoyatprich.htm	Обстоятельство причины	119	117	2	5d1d3a32bd5197204925b02b991ee4661f396c842810185029cde4221b665c81
gram/syntax/predlojenie/obstoyatsrav.htm	Обстоятельство сравнения	92	84	8	b428a82c202e1943c4b471dcedb83c14517b5f27e5491073aae37ef9d0d25bfb
gram/syntax/predlojenie/obstoyatstepeni.htm	Обстоятельство меры и степени	134	130	4	7a875cfc268f9341e6c72817d7958f83bb63738f48de954d6857b6c25165a1be
gram/syntax/predlojenie/obstoyattseli.htm	Обстоятельство цели	156	156	0	882efee1da495e8c694c4869c37c15c30e22af2f44444676bc57423f5279fc52
gram/syntax/predlojenie/obstoyatustup.htm	Обстоятельство уступительное	36	35	1	a6e8b46aedc17fc0d03e77cbe8e8bce2b22faf68b8c4814ba04328afe5655d3b
gram/syntax/predlojenie/obstoyatvrem.htm	Обстоятельство времени	104	104	0	207d7410e83b996bd995f66965c19cb3d5f00aabfde64c8692c86883e0d142c8
gram/syntax/predlojenie/odnordopol.htm	ОДНОРОДНЫЕ ДОПОЛНЕНИЯ	51	50	1	54a98f5daed0f5fabd609780b1c58315b84a1a5c1b35086d44fe43f94b862eec
gram/syntax/predlojenie/odnorobchlpred.htm	ОДНОРОДНЫЕ ЧЛЕНЫ ПРЕДЛОЖЕНИЯ	21	21	0	d3527f2c8f413959ab4dcb2b00576f24e9cfdb59b63d379eeef1654bd25cfde7
gram/syntax/predlojenie/odnorobchlpred1.htm	Юлдашев А. А. Соотношение деепричастных и спрягаемых форм глагола в тюркских языках. М., 1977, с. 192.	0	0	0	e24f88f8bd2f83116240828f7207220b111ec80d703b2335f0079858fa39401c
gram/syntax/predlojenie/odnorobstoyat.htm	ОДНОРОДНЫЕ ОБСТОЯТЕЛЬСТВА ВРЕМЕНИ	161	160	1	96781a1e696723f7914440dee120c2d78de5e0ee15c8cadff813a06a224b3193
gram/syntax/predlojenie/odnoropred.htm	ОДНОРОДНЫЕ ОПРЕДЕЛЕНИЯ	42	42	0	aa5b4c71a9009e191dee7ef5115ab8aaf3370305db18ba221a3364aa2f835bab
